trial_index,time_elapsed,rt,response,avg_frame_time,center_x,center_y,note,correct
741,790076,"[625,625,626]","[""a"",""s"",""f""]",16.66688136,250,150,1101,TRUE
742,791082,[544],"[""f""]",16.66666667,250,150,1,TRUE
743,792084,"[477,477]","[""d"",""f""]",16.66571186,250,150,11,TRUE
744,793092,[475],"[""s""]",16.66638983,250,150,100,TRUE
745,794099,[448],"[""s""]",16.66728333,250,150,100,TRUE
746,795108,"[538,539,539]","[""a"",""d"",""f""]",16.66694915,250,150,1011,TRUE
747,796116,[506],"[""d""]",16.6674,250,150,10,TRUE
748,797124,[441],"[""s""]",16.6660339,250,150,100,TRUE
749,798132,[472],"[""d""]",16.66861017,250,150,10,TRUE
750,799133,"[537,556,556]","[""s"",""a"",""f""]",16.66751667,250,150,1101,TRUE
751,800140,"[480,498]","[""d"",""f""]",16.66832203,250,150,11,TRUE
752,801149,[449],"[""d""]",16.66728814,250,150,10,TRUE
753,802149,"[440,459]","[""s"",""a""]",16.66811667,250,150,1100,TRUE
754,803156,"[423,487,591]","[""d"",""s"",""d""]",16.6669661,250,150,10,FALSE
755,804164,"[506,506,632,656]","[""a"",""f"",""f"",""a""]",16.66657627,250,150,1001,FALSE
756,805166,"[616,616,720,744]","[""a"",""s"",""a"",""s""]",16.66695,250,150,1100,FALSE
757,806172,"[680,680,680]","[""a"",""s"",""d""]",16.66823729,250,150,1110,TRUE
758,807180,[537],"[""f""]",16.66501695,250,150,1,TRUE
759,808183,"[634,634,754,754]","[""a"",""s"",""a"",""s""]",16.66665,250,150,1100,FALSE
760,809189,"[671,671,926,950]","[""d"",""f"",""f"",""d""]",16.66669492,250,150,11,FALSE
761,810196,"[778,778]","[""s"",""d""]",16.66584746,250,150,110,TRUE
762,811199,"[89,89,849,849,849]","[""s"",""d"",""a"",""s"",""f""]",16.6672,250,150,1101,FALSE
763,812204,[613],"[""s""]",16.66554237,250,150,100,TRUE
764,813212,"[580,580,873,873]","[""a"",""f"",""a"",""f""]",16.66666102,250,150,1001,FALSE
765,814216,[649],"[""f""]",16.66721667,250,150,1,TRUE
766,815220,"[501,501,501]","[""a"",""s"",""d""]",16.66635593,250,150,1110,TRUE
767,816229,"[602,602,784,784,801]","[""d"",""f"",""a"",""f"",""d""]",16.66666102,250,150,1011,FALSE
768,817233,"[651,651]","[""s"",""f""]",16.66671667,250,150,1101,FALSE
769,818236,"[132,709,732]","[""a"",""s"",""a""]",16.66708475,250,150,100,FALSE
770,819244,[568],"[""a""]",16.66633898,250,150,1000,TRUE
771,820250,"[489,506]","[""f"",""s""]",16.6687,250,150,101,TRUE
772,821252,"[524,524,524]","[""s"",""d"",""f""]",16.66591525,250,150,111,TRUE
773,822260,"[556,556]","[""a"",""d""]",16.66727119,250,150,1010,TRUE
774,823266,[474],"[""a""]",16.66693333,250,150,1000,TRUE
775,824268,"[466,489]","[""a"",""d""]",16.6670339,250,150,1010,TRUE
776,825276,"[528,528]","[""s"",""d""]",16.66669492,250,150,110,TRUE
777,826283,"[519,537,537]","[""d"",""a"",""f""]",16.66588333,250,150,1011,TRUE
778,827285,[473],"[""s""]",16.66613559,250,150,100,TRUE
779,828292,"[416,417]","[""d"",""f""]",16.66718644,250,150,10,FALSE
780,829300,"[578,600,600]","[""f"",""s"",""d""]",16.66686667,250,150,111,TRUE
781,830308,"[497,498]","[""s"",""d""]",16.66566102,250,150,110,TRUE
782,831316,"[490,513,513]","[""d"",""a"",""f""]",16.66671667,250,150,1011,TRUE
783,832324,"[567,591]","[""s"",""f""]",16.66694915,250,150,101,TRUE
784,833332,"[489,514]","[""f"",""d""]",16.66666102,250,150,11,TRUE
785,834333,[465],"[""s""]",16.66835,250,150,100,TRUE
786,835340,[418],"[""d""]",16.66727119,250,150,10,TRUE
787,836348,[409],"[""a""]",16.66830508,250,150,1000,TRUE
788,837350,[345],"[""d""]",16.66711667,250,150,10,TRUE
789,838358,"[439,456,503]","[""d"",""f"",""s""]",16.66589831,250,150,111,TRUE
790,839364,"[647,687,711]","[""s"",""d"",""f""]",16.66633898,250,150,111,TRUE
791,840367,"[528,552,552]","[""f"",""a"",""s""]",16.66678333,250,150,1101,TRUE
792,841372,"[469,488]","[""s"",""a""]",16.66667797,250,150,1100,TRUE
793,842380,"[408,408]","[""a"",""f""]",16.66716949,250,150,1001,TRUE
794,843383,"[552,552,569]","[""a"",""f"",""d""]",16.66755,250,150,1011,TRUE
795,844389,[445],"[""d""]",16.66733898,250,150,10,TRUE
796,845396,[400],"[""s""]",16.66750847,250,150,100,TRUE
797,846400,"[408,408,472,911,935]","[""a"",""f"",""d"",""s"",""f""]",16.66663333,250,150,101,FALSE
798,847404,"[533,557]","[""s"",""d""]",16.66698305,250,150,110,TRUE
799,848413,"[553,553,569]","[""a"",""f"",""s""]",16.66898305,250,150,1101,TRUE
800,849417,"[439,439,440]","[""a"",""s"",""f""]",16.66735,250,150,1101,TRUE
801,850420,"[573,573,573]","[""s"",""d"",""f""]",16.66710169,250,150,111,TRUE
802,851428,"[575,593]","[""d"",""a""]",16.66883051,250,150,1010,TRUE
803,852433,[480],"[""d""]",16.6648,250,150,10,TRUE
804,853436,"[476,494,494]","[""d"",""s"",""f""]",16.66659322,250,150,111,TRUE
805,854445,"[393,393,416]","[""d"",""f"",""s""]",16.66698305,250,150,111,TRUE
806,855450,"[531,531]","[""s"",""f""]",16.66698333,250,150,101,TRUE
807,856452,"[580,580]","[""a"",""f""]",16.6669661,250,150,1001,TRUE
808,857460,"[537,537]","[""s"",""f""]",16.66718644,250,150,101,TRUE
809,858467,[579],"[""f""]",16.66563333,250,150,1,TRUE
810,859468,"[667,667,667]","[""a"",""d"",""f""]",16.66689831,250,150,1011,TRUE
811,860477,"[528,528]","[""s"",""d""]",16.6660678,250,150,110,TRUE
812,861484,"[497,497,497]","[""s"",""d"",""f""]",16.66718333,250,150,111,TRUE
813,862494,"[562,562,585]","[""a"",""s"",""d""]",16.66686441,250,150,1110,TRUE
814,863500,"[528,528,529]","[""s"",""d"",""f""]",16.66466102,250,150,111,TRUE
815,864501,[537],"[""f""]",16.66795,250,150,1,TRUE
816,865509,[472],"[""s""]",16.66638983,250,150,100,TRUE
817,866509,"[496,560,672]","[""d"",""s"",""f""]",16.66801695,250,150,101,FALSE
818,867516,"[648,648,671]","[""a"",""f"",""d""]",16.66615254,250,150,1011,TRUE
819,868517,"[731,753,753]","[""a"",""s"",""d""]",16.66831667,250,150,1110,TRUE
820,869524,"[520,730,752,752]","[""d"",""f"",""s"",""d""]",16.66667797,250,150,111,FALSE
821,870532,[640],"[""s""]",16.66652542,250,150,100,TRUE
822,871534,[508],"[""a""]",16.6673,250,150,1000,TRUE
823,872540,"[447,511]","[""s"",""a""]",16.66727119,250,150,1000,FALSE
824,873549,"[457,481]","[""a"",""d""]",16.66705085,250,150,1010,TRUE
825,874551,"[465,465]","[""s"",""d""]",16.66796667,250,150,110,TRUE
826,875556,"[526,550,568]","[""s"",""a"",""f""]",16.66669492,250,150,1101,TRUE
827,876565,"[512,512]","[""s"",""f""]",16.66662712,250,150,101,TRUE
828,877567,"[520,520]","[""a"",""s""]",16.66838333,250,150,1100,TRUE
829,878573,"[446,468]","[""a"",""f""]",16.6669322,250,150,1001,TRUE
830,879580,"[633,633]","[""s"",""f""]",16.66822034,250,150,101,TRUE
831,880584,"[492,513]","[""s"",""a""]",16.66736667,250,150,1100,TRUE
832,881588,[548],"[""a""]",16.66822034,250,150,1000,TRUE
833,882597,"[428,428]","[""a"",""f""]",16.66679661,250,150,1001,TRUE
834,883601,"[546,546,546]","[""a"",""d"",""f""]",16.66708333,250,150,1011,TRUE
835,884605,"[469,469,492]","[""a"",""f"",""d""]",16.66615254,250,150,1011,TRUE
836,885612,"[505,505]","[""a"",""s""]",16.66498305,250,150,1100,TRUE
837,886618,"[515,560,648]","[""a"",""f"",""d""]",16.66603333,250,150,1010,FALSE
838,887621,[554],"[""a""]",16.66722034,250,150,1000,TRUE
839,888629,[455],"[""s""]",16.66686441,250,150,100,TRUE
840,889634,"[512,552]","[""d"",""a""]",16.66616667,250,150,1010,TRUE
841,890637,"[548,548]","[""a"",""f""]",16.66694915,250,150,1001,TRUE
842,891645,"[568,568]","[""d"",""f""]",16.66811864,250,150,111,FALSE
843,892651,[32],"[""s""]",16.6684,250,150,101,FALSE
844,893661,"[42,59,681,706]","[""f"",""s"",""s"",""d""]",16.66683051,250,150,110,FALSE
845,894668,"[576,600]","[""d"",""f""]",16.66668333,250,150,11,TRUE
846,895676,"[554,554,569]","[""s"",""d"",""f""]",16.66835593,250,150,111,TRUE
847,896684,[449],"[""s""]",16.66616667,250,150,100,TRUE
848,897692,"[496,536,578]","[""s"",""a"",""d""]",16.66818644,250,150,1110,TRUE
849,898701,"[561,561]","[""a"",""f""]",16.66843333,250,150,1001,TRUE
850,899708,"[455,478,518]","[""s"",""d"",""a""]",16.66555932,250,150,1110,TRUE
851,900715,"[528,528]","[""a"",""d""]",16.66535593,250,150,1010,TRUE
852,901718,"[456,480]","[""a"",""s""]",16.66723333,250,150,1100,TRUE
853,902720,"[488,488]","[""s"",""d""]",16.66710169,250,150,110,TRUE
854,903724,"[501,524]","[""d"",""s""]",16.66545763,250,150,110,TRUE
855,904732,"[504,521,569]","[""d"",""f"",""s""]",16.66671186,250,150,111,TRUE
856,905734,"[458,480]","[""s"",""d""]",16.66821667,250,150,110,TRUE
857,906741,"[495,559,582]","[""a"",""d"",""f""]",16.66823729,250,150,1011,TRUE
858,907749,"[607,624]","[""a"",""d""]",16.6680339,250,150,1010,TRUE
859,908751,"[682,682,727]","[""a"",""s"",""f""]",16.66649153,250,150,1101,TRUE
860,909751,[677],"[""f""]",16.66536667,250,150,1,TRUE
861,910756,"[504,549]","[""d"",""a""]",16.66555932,250,150,1010,TRUE
862,911765,"[490,490]","[""s"",""f""]",16.66686441,250,150,101,TRUE
863,912768,"[560,560,560]","[""s"",""d"",""f""]",16.66638333,250,150,111,TRUE
864,913772,"[502,525]","[""a"",""f""]",16.66616949,250,150,1001,TRUE
865,914781,[505],"[""d""]",16.66655932,250,150,10,TRUE
866,915785,[721],"[""f""]",16.66656667,250,150,1,TRUE
867,916788,[436],"[""a""]",16.66701695,250,150,1000,TRUE
868,917796,"[504,545,568]","[""s"",""f"",""d""]",16.66849153,250,150,111,TRUE
869,918801,"[410,410,410]","[""a"",""s"",""d""]",16.66696667,250,150,1100,FALSE
870,919805,[459],"[""d""]",16.6669661,250,150,10,TRUE
871,920812,"[513,559]","[""s"",""d""]",16.66538983,250,150,110,TRUE
872,921818,"[721,745]","[""f"",""d""]",16.66678333,250,150,11,TRUE
873,922821,"[619,642,666]","[""d"",""f"",""a""]",16.6669661,250,150,1011,TRUE
874,923829,"[505,527,551]","[""s"",""a"",""d""]",16.66747458,250,150,1110,TRUE
875,924835,[495],"[""f""]",16.66695,250,150,1,TRUE
876,925836,"[547,547,610]","[""a"",""s"",""d""]",16.66864407,250,150,1110,TRUE
877,926844,"[471,495,495]","[""a"",""s"",""d""]",16.66581356,250,150,1110,TRUE
878,927851,"[504,544]","[""a"",""s""]",16.66623333,250,150,1100,TRUE
879,928860,"[496,514]","[""f"",""a""]",16.66894915,250,150,1001,TRUE
880,929868,"[424,448,512,554,617]","[""s"",""a"",""d"",""f"",""s""]",16.66843333,250,150,1101,FALSE
881,930876,[563],"[""a""]",16.66838983,250,150,1000,TRUE
882,931884,"[459,459]","[""a"",""f""]",16.6670678,250,150,1001,TRUE
883,932885,[449],"[""s""]",16.6684,250,150,100,TRUE
884,933892,[408],"[""d""]",16.66722034,250,150,10,TRUE
885,934900,[435],"[""s""]",16.66818644,250,150,100,TRUE
886,939192,4291,0,,,,,
887,940196,[],[],16.6686,250,150,0,
888,941201,"[524,548,567]","[""a"",""s"",""d""]",16.6660339,250,150,1110,TRUE
889,942202,"[519,520]","[""a"",""d""]",16.66765,250,150,1010,TRUE
890,943204,"[497,518]","[""s"",""d""]",16.66676271,250,150,110,TRUE
891,944213,"[473,515]","[""s"",""a""]",16.66562712,250,150,1100,TRUE
892,945216,"[568,568,568]","[""a"",""s"",""d""]",16.66669492,250,150,1110,TRUE
893,946219,"[509,509]","[""a"",""d""]",16.667,250,150,1010,TRUE
894,947221,"[473,497]","[""s"",""a""]",16.66676271,250,150,1100,TRUE
895,948228,"[398,422]","[""s"",""d""]",16.66735593,250,150,110,TRUE
896,949235,[416],"[""a""]",16.66686441,250,150,1000,TRUE
897,950245,"[432,496]","[""s"",""d""]",16.66881667,250,150,110,TRUE
898,951252,"[480,481]","[""s"",""d""]",16.66789831,250,150,110,TRUE
899,952260,[433],"[""a""]",16.66653333,250,150,1000,TRUE
900,953268,"[499,519]","[""f"",""s""]",16.66708475,250,150,101,TRUE
901,954269,[480],"[""a""]",16.66736667,250,150,1000,TRUE
902,955276,"[560,560]","[""d"",""f""]",16.66657627,250,150,11,TRUE
903,956285,"[608,608,626]","[""a"",""f"",""d""]",16.66722034,250,150,1011,TRUE
904,957286,"[560,560]","[""s"",""f""]",16.6682,250,150,101,TRUE
905,958292,[504],"[""f""]",16.66737288,250,150,1,TRUE
906,959300,"[632,650,650]","[""d"",""a"",""f""]",16.66577966,250,150,1011,TRUE
907,960302,"[537,537,553]","[""a"",""d"",""s""]",16.6668,250,150,1110,TRUE
908,961309,"[598,598,598]","[""a"",""d"",""f""]",16.66669492,250,150,1011,TRUE
909,962316,"[562,562]","[""s"",""f""]",16.66683051,250,150,101,TRUE
910,963319,[569],"[""a""]",16.66698333,250,150,1000,TRUE
911,964324,"[493,517,517]","[""a"",""s"",""d""]",16.66705085,250,150,1110,TRUE
912,965332,"[537,537]","[""a"",""f""]",16.66701695,250,150,1001,TRUE
913,966336,"[553,554,554]","[""a"",""d"",""f""]",16.66731667,250,150,1011,TRUE
914,967342,"[550,550]","[""a"",""s""]",16.66874576,250,150,1100,TRUE
915,968348,[449],"[""d""]",16.66789831,250,150,10,TRUE
916,969352,"[579,580]","[""a"",""d""]",16.66693333,250,150,1010,TRUE
917,970357,"[564,582]","[""a"",""f""]",16.66737288,250,150,1001,TRUE
918,971365,"[592,592]","[""s"",""f""]",16.66786441,250,150,101,TRUE
919,972369,[520],"[""f""]",16.66596667,250,150,1,TRUE
920,973372,"[469,492]","[""a"",""f""]",16.6669322,250,150,1001,TRUE
921,974381,"[524,524]","[""a"",""f""]",16.6669661,250,150,1001,TRUE
922,975386,"[512,512,903]","[""a"",""f"",""s""]",16.66693333,250,150,1101,TRUE
923,976390,[585],"[""s""]",16.66727119,250,150,100,TRUE
924,977396,"[503,527]","[""s"",""f""]",16.66579661,250,150,101,TRUE
925,978403,"[536,554]","[""a"",""f""]",16.66561667,250,150,1001,TRUE
926,979404,[458],"[""d""]",16.66701695,250,150,10,TRUE
927,980412,"[489,489,512]","[""d"",""f"",""s""]",16.66883051,250,150,111,TRUE
928,981419,[440],"[""f""]",16.666,250,150,1,TRUE
929,982428,[443],"[""s""]",16.6660678,250,150,100,TRUE
930,983436,"[449,730]","[""s"",""a""]",16.66708475,250,150,1100,TRUE
931,984436,"[624,648,648]","[""a"",""s"",""f""]",16.66655,250,150,1101,TRUE
932,985444,[497],"[""f""]",16.66694915,250,150,1,TRUE
933,986453,"[505,506,506]","[""s"",""d"",""f""]",16.66543333,250,150,111,TRUE
934,987460,[472],"[""a""]",16.66664407,250,150,1000,TRUE
935,988468,[522],"[""s""]",16.66672881,250,150,100,TRUE
936,989470,"[440,458]","[""a"",""f""]",16.66891667,250,150,1001,TRUE
937,990476,[473],"[""d""]",16.6670339,250,150,10,TRUE
938,991484,"[465,466]","[""d"",""f""]",16.66752542,250,150,11,TRUE
939,992486,"[451,473]","[""s"",""f""]",16.66863333,250,150,101,TRUE
940,993492,"[551,551,568]","[""a"",""f"",""d""]",16.66883051,250,150,1011,TRUE
941,994500,"[489,513]","[""s"",""d""]",16.66640678,250,150,110,TRUE
942,995503,"[458,459]","[""a"",""f""]",16.666,250,150,1001,TRUE
943,996509,"[476,495,495]","[""a"",""s"",""f""]",16.6660678,250,150,1101,TRUE
944,997517,"[497,497,515]","[""s"",""f"",""d""]",16.66676271,250,150,111,TRUE
945,998520,"[616,616,640]","[""d"",""f"",""a""]",16.6658,250,150,1011,TRUE
946,999524,"[616,616]","[""a"",""f""]",16.66672881,250,150,1001,TRUE
947,1000533,"[521,521,521]","[""a"",""s"",""f""]",16.66694915,250,150,1101,TRUE
948,1001536,[472],"[""s""]",16.66725,250,150,100,TRUE
949,1002540,"[564,584,584]","[""s"",""a"",""f""]",16.66781356,250,150,1101,TRUE
950,1003548,"[528,547]","[""d"",""f""]",16.66698305,250,150,111,FALSE
951,1004553,"[185,691,691,712,920,944]","[""s"",""a"",""s"",""f"",""f"",""d""]",16.66816667,250,150,1011,FALSE
952,1005556,"[3,756,779]","[""a"",""d"",""f""]",16.66764407,250,150,1011,TRUE
953,1006565,[656],"[""s""]",16.66586441,250,150,100,TRUE
954,1007569,[648],"[""s""]",16.66618644,250,150,100,TRUE
955,1008570,"[501,501]","[""s"",""d""]",16.66826667,250,150,110,TRUE
956,1009572,"[691,691]","[""s"",""d""]",16.66528814,250,150,110,TRUE
957,1010580,[592],"[""d""]",16.66667797,250,150,10,TRUE
958,1011587,[519],"[""s""]",16.66688333,250,150,100,TRUE
959,1012588,[530],"[""f""]",16.6670339,250,150,1,TRUE
960,1013598,"[433,457,457]","[""a"",""s"",""f""]",16.6679322,250,150,1100,FALSE
961,1014603,"[535,535,535]","[""a"",""s"",""f""]",16.66886667,250,150,1101,TRUE
962,1015612,"[532,532]","[""d"",""f""]",16.66722034,250,150,11,TRUE
963,1016620,"[440,464]","[""s"",""a""]",16.66522034,250,150,1100,TRUE
964,1017628,"[496,514]","[""f"",""a""]",16.6667,250,150,1001,TRUE
965,1018637,"[507,529]","[""f"",""a""]",16.66561017,250,150,1001,TRUE
966,1019637,[528],"[""f""]",16.667,250,150,1,TRUE
967,1020639,"[560,560,560,944]","[""s"",""d"",""f"",""d""]",16.66694915,250,150,111,FALSE
968,1021645,[8],"[""s""]",16.66784746,250,150,101,FALSE
969,1022653,[],[],16.66867797,250,150,11,FALSE
970,1023654,[],[],16.66835,250,150,10,FALSE
971,1024661,"[151,824,824]","[""d"",""s"",""f""]",16.66710169,250,150,111,TRUE
972,1025668,[],[],16.66698305,250,150,1110,FALSE
973,1026670,[],[],16.66533333,250,150,110,FALSE
974,1027677,[],[],16.66532203,250,150,1,FALSE
975,1028685,"[688,688]","[""a"",""d""]",16.666,250,150,1011,FALSE
976,1029687,[583],"[""f""]",16.66638333,250,150,1,TRUE
977,1030694,"[470,487]","[""d"",""s""]",16.66611864,250,150,110,TRUE
978,1031701,"[431,431]","[""a"",""f""]",16.66852542,250,150,111,FALSE
979,1032704,[],[],16.6651,250,150,110,FALSE
980,1033704,[],[],16.66884746,250,150,1001,FALSE
981,1034708,[],[],16.66623729,250,150,1001,FALSE
982,1035718,"[586,608]","[""f"",""s""]",16.66676271,250,150,101,TRUE
983,1036721,"[503,521,521]","[""s"",""a"",""d""]",16.66695,250,150,1110,TRUE
984,1037725,"[524,548,548]","[""f"",""a"",""s""]",16.66701695,250,150,1101,TRUE
985,1038732,"[440,458,458]","[""s"",""d"",""f""]",16.66627119,250,150,111,TRUE
986,1039737,"[473,520,538,776]","[""s"",""a"",""f"",""s""]",16.66696667,250,150,1101,FALSE
987,1040741,"[620,621]","[""d"",""f""]",16.66701695,250,150,11,TRUE
988,1041748,"[544,568,689,689]","[""a"",""s"",""a"",""s""]",16.66688136,250,150,1101,FALSE
989,1042754,"[129,892,913]","[""f"",""a"",""d""]",16.66672881,250,150,1010,FALSE
990,1043755,"[660,660]","[""a"",""s""]",16.66818333,250,150,1100,TRUE
991,1044758,"[690,810,898]","[""a"",""a"",""d""]",16.66637288,250,150,1010,FALSE
992,1045763,"[696,743,743]","[""d"",""a"",""s""]",16.66671186,250,150,1110,TRUE
993,1046771,"[561,688,753]","[""a"",""a"",""f""]",16.66698333,250,150,1001,FALSE
994,1047773,"[651,748,834]","[""d"",""d"",""a""]",16.66691525,250,150,1010,FALSE
995,1048781,"[640,640]","[""a"",""f""]",16.66672881,250,150,1001,TRUE
996,1049788,"[569,592]","[""s"",""f""]",16.66706667,250,150,101,TRUE
997,1050795,"[562,562,578]","[""d"",""f"",""a""]",16.667,250,150,1011,TRUE
998,1051797,"[722,722,745]","[""a"",""f"",""d""]",16.66847458,250,150,1011,TRUE
999,1052804,"[567,591]","[""a"",""s""]",16.66875,250,150,1100,TRUE
1000,1053812,"[633,657]","[""a"",""s""]",16.66667797,250,150,1100,TRUE
1001,1054821,[588],"[""s""]",16.66645763,250,150,100,TRUE
1002,1055821,[616],"[""d""]",16.66833333,250,150,10,TRUE
1003,1056829,"[530,530]","[""a"",""s""]",16.66669492,250,150,1100,TRUE
1004,1057837,"[464,464,481]","[""d"",""f"",""s""]",16.66877966,250,150,111,TRUE
1005,1058838,"[593,593,593]","[""a"",""s"",""d""]",16.6685,250,150,1110,TRUE
1006,1059844,"[494,511]","[""a"",""d""]",16.66715254,250,150,10,FALSE
1007,1060853,"[594,594]","[""a"",""f""]",16.6680339,250,150,1001,TRUE
1008,1061854,"[528,528]","[""a"",""f""]",16.66916667,250,150,1001,TRUE
1009,1062860,"[559,559,582]","[""a"",""d"",""s""]",16.66677966,250,150,1110,TRUE
1010,1063869,"[553,576,593]","[""f"",""a"",""d""]",16.6670678,250,150,1011,TRUE
1011,1064871,"[643,643]","[""a"",""d""]",16.66635,250,150,1010,TRUE
1012,1065877,"[544,544,544]","[""a"",""s"",""f""]",16.66733898,250,150,1101,TRUE
1013,1066884,"[617,617]","[""a"",""f""]",16.66874576,250,150,1001,TRUE
1014,1067888,"[528,552,552]","[""a"",""s"",""d""]",16.66595,250,150,1110,TRUE
1015,1068892,"[533,533,550]","[""d"",""f"",""s""]",16.66750847,250,150,111,TRUE
1016,1069900,[528],"[""s""]",16.66662712,250,150,100,TRUE
1017,1070904,"[573,573,573]","[""a"",""s"",""d""]",16.66679661,250,150,1110,TRUE
1018,1071905,[509],"[""s""]",16.66886667,250,150,100,TRUE
1019,1072909,"[478,500]","[""a"",""s""]",16.66813559,250,150,1100,TRUE
1020,1073916,"[456,480]","[""f"",""d""]",16.66833898,250,150,11,TRUE
1021,1074921,[489],"[""a""]",16.66635,250,150,1000,TRUE
1022,1075924,"[516,540]","[""s"",""a""]",16.66837288,250,150,1100,TRUE
1023,1076933,"[497,538,538,601]","[""f"",""a"",""s"",""f""]",16.66732203,250,150,1101,FALSE
1024,1077936,"[576,576]","[""a"",""s""]",16.66567797,250,150,1100,TRUE
1025,1078938,"[590,590,590]","[""s"",""d"",""f""]",16.66695,250,150,111,TRUE
1026,1079940,"[491,491,491]","[""s"",""d"",""f""]",16.66818644,250,150,111,TRUE
1027,1080948,[560],"[""f""]",16.6669322,250,150,1,TRUE
1028,1081955,[473],"[""a""]",16.66705,250,150,1000,TRUE
1029,1082957,"[577,617]","[""a"",""f""]",16.66674576,250,150,1001,TRUE
1030,1083964,"[648,689]","[""a"",""s""]",16.66947458,250,150,1100,TRUE
1031,1084971,[562],"[""a""]",16.66798333,250,150,1000,TRUE
1032,1085980,"[610,650,737]","[""a"",""s"",""d""]",16.66745763,250,150,1110,TRUE
1033,1086988,"[712,752,883]","[""a"",""s"",""f""]",16.66686667,250,150,1101,TRUE
1034,1087994,"[740,826,891]","[""d"",""s"",""a""]",16.66515254,250,150,1110,TRUE
1035,1088996,"[755,820]","[""s"",""f""]",16.66649153,250,150,101,TRUE
1036,1090004,"[657,657,722]","[""a"",""s"",""d""]",16.66747458,250,150,1110,TRUE
1037,1091005,[545],"[""s""]",16.66836667,250,150,100,TRUE
1038,1092009,"[584,672,697]","[""d"",""s"",""a""]",16.66701695,250,150,1110,TRUE
1039,1093012,"[580,620]","[""d"",""s""]",16.66732203,250,150,110,TRUE
1040,1094021,"[673,756,842]","[""a"",""d"",""f""]",16.66730508,250,150,1011,TRUE
1041,1095022,[713],"[""f""]",16.66741667,250,150,1011,FALSE
1042,1096029,"[121,719]","[""d"",""s""]",16.66676271,250,150,100,FALSE
1043,1097037,[552],"[""s""]",16.667,250,150,100,TRUE
1044,1098045,"[568,650,738]","[""s"",""d"",""f""]",16.66555,250,150,111,TRUE
1045,1099053,"[609,679,807]","[""f"",""d"",""a""]",16.66669492,250,150,1011,TRUE
1046,1100055,"[640,720,848]","[""a"",""d"",""f""]",16.6671,250,150,1011,TRUE
1047,1101061,"[686,773]","[""d"",""a""]",16.66728814,250,150,1010,TRUE
1048,1102068,"[632,696]","[""s"",""f""]",16.66694915,250,150,101,TRUE
1049,1103072,"[506,609]","[""f"",""s""]",16.66726667,250,150,101,TRUE
1050,1104077,"[598,701]","[""d"",""f""]",16.66698305,250,150,11,TRUE
1051,1105084,[560],"[""a""]",16.66654237,250,150,1000,TRUE
1052,1106088,[513],"[""d""]",16.66671667,250,150,10,TRUE
1053,1107093,"[574,684,791]","[""d"",""s"",""a""]",16.66688136,250,150,1110,TRUE
1054,1108101,"[559,618]","[""s"",""f""]",16.66818644,250,150,101,TRUE
1055,1109105,"[530,616]","[""f"",""d""]",16.66705,250,150,11,TRUE
1056,1110108,"[508,620,660]","[""a"",""s"",""d""]",16.66840678,250,150,1110,TRUE
1057,1111116,[482],"[""a""]",16.66867797,250,150,1000,TRUE
1058,1112122,"[434,543]","[""f"",""s""]",16.66848333,250,150,101,TRUE
1059,1113125,"[602,762]","[""a"",""s""]",16.66722034,250,150,1100,TRUE
1060,1114132,"[511,609]","[""f"",""s""]",16.66766102,250,150,101,TRUE
1061,1115139,[504],"[""d""]",16.66821667,250,150,10,TRUE
1062,1116140,[467],"[""a""]",16.66681356,250,150,1000,TRUE
1063,1117148,"[672,712]","[""s"",""d""]",16.66815254,250,150,110,TRUE
1064,1118155,"[531,577]","[""d"",""a""]",16.66688136,250,150,1010,TRUE
1065,1119156,[508],"[""f""]",16.66643333,250,150,1,TRUE
1066,1120164,"[483,529]","[""a"",""s""]",16.66589831,250,150,1100,TRUE
1067,1121172,"[496,608,672]","[""f"",""s"",""a""]",16.66701667,250,150,1101,TRUE
1068,1122180,[552],"[""f""]",16.66649153,250,150,1,TRUE
1069,1123188,"[745,809,849]","[""f"",""d"",""s""]",16.66694915,250,150,111,TRUE
1070,1124189,[648],"[""f""]",16.66836667,250,150,1,TRUE
1071,1125196,"[600,688,728]","[""a"",""d"",""f""]",16.66684746,250,150,1011,TRUE
1072,1126204,"[624,663,705]","[""s"",""d"",""f""]",16.66720339,250,150,111,TRUE
1073,1127205,[489],"[""f""]",16.66564407,250,150,1,TRUE
1074,1128206,"[442,545,656]","[""f"",""d"",""a""]",16.6667,250,150,1010,FALSE
1075,1129213,"[489,489]","[""a"",""d""]",16.66666102,250,150,10,FALSE
1076,1130220,"[550,614,634]","[""d"",""s"",""a""]",16.66713559,250,150,1110,TRUE
1077,1131222,[482],"[""a""]",16.66686667,250,150,1000,TRUE
1078,1132229,"[545,610]","[""a"",""s""]",16.66674576,250,150,1100,TRUE
1079,1133237,"[433,498]","[""a"",""f""]",16.66649153,250,150,1001,TRUE
1080,1134239,"[504,616,680]","[""f"",""d"",""s""]",16.66691667,250,150,111,TRUE
1081,1135244,"[582,686,775]","[""d"",""s"",""a""]",16.66667797,250,150,1110,TRUE
1082,1136252,"[537,624]","[""a"",""d""]",16.66691525,250,150,1010,TRUE
1083,1137255,[561],"[""a""]",16.66586667,250,150,1000,TRUE
1084,1138260,[478],"[""d""]",16.66694915,250,150,10,TRUE
1085,1139268,"[481,546]","[""a"",""s""]",16.6669322,250,150,1100,TRUE
1086,1140272,"[465,465]","[""d"",""f""]",16.66625424,250,150,11,TRUE
